xmin,ymin,xmax,ymax,Object,label
227,3926,384,3959,CH:526958,0
158,3977,331,4008,TILL NO.27,0
226,4026,346,4058,St:2541,0
195,4074,826,4105,Net Amount is inclusive of al taxes,0
175,4124,844,4155,Total Savings add to discount aver MRP,0
281,4172,735,4206,and additional Promotions.,0
512,3924,771,3963,Yukesh Tha rapal,0
386,3975,809,4009,"MEMO NO,0003849 T: :32762",4
413,4021,702,4057,31-12-2019 19:06,6
246,4272,735,4308,BBPC DEC OFFER,
316,4322,699,4358,THIS WINTER,
213,4372,814,4412,ENROL./RENEW GET,
139,4423,842,4455,BENEFIT UPTO RS 1500,
138,4473,372,4506,OFFER 1,
493,4473,878,4505,31-Dec-19,
291,4517,699,4561,T C Apply,
103,4620,912,4659,Download Future Pay App,
104,4673,914,4703,Get Cashback Rewtirds on,
175,4729,839,4752,your shopping Get,
71,4769,902,4808,Exclusive Offers Deals,
105,4815,904,4851,"To Instal1, Give A Call",
176,4876,843,4901,at 8010 35 0000 Now,
