xmin,ymin,xmax,ymax,Object,label
404,3143,653,3148,GST RECEIPT SUMMARY,0
262,3237,418,3249,HSH/SAC Tax,0
463,3224,552,3241,Taxabie,0
628,3212,663,3239,lax,0
729,3207,788,3227,Totai,0
384,3271,434,3291,Rate,0
490,3266,660,3278,Amount Amount,0
716,3252,793,3271,Amount,0
268,3365,319,3381,6109,0
456,3353,532,3371,702.88,0
601,3345,664,3363,35.16,0
721,3339,797,3355,738.04,0
270,3407,320,3424,COST,0
390,3400,426,3421,2.5,0
525,3392,587,3410,17.58,0
273,3450,323,3467,SGST,0
393,3442,429,3461,2.5,0
528,3435,589,3452,17.58,0
276,3537,328,3553,6205,0
463,3525,540,3541,920.02,0
610,3517,673,3534,46,0
728,3511,805,3528,966.02,0
278,3575,329,3594,CGST,0
398,3569,436,3588,2.5,0
531,3563,595,3581,23 .00,0
303,3613,337,3639,6ST,0
394,3611,598,3627,2.5 23.00,0
285,3703,336,3722,6203,0
461,3695,548,3710,1518.97,0
607,3687,680,3704,182.04,0
725,3682,813,3698,1699,0
285,3746,338,3764,CGST,0
433,3739,444,3758,6,0
538,3733,602,3751,91.02,0
289,3788,340,3806,SGST,0
435,3781,446,3801,6,0
540,3775,605,3793,91.02,0
292,3875,343,3894,6204,0
482,3865,555,3882,184,0
637,3856,687,3875,9.2,0
748,3851,821,3869,193.2,0
294,3917,345,3937,CGST,0
414,3911,450,3931,2.5,0
559,3904,609,3922,4.6,0
297,3961,347,3980,SGST,0
414,3954,454,3974,2.5,0
561,3947,612,3965,4.6,0
300,4048,349,4067,6211,0
486,4038,563,4055,799.38,0
631,4030,696,4048,39.96,0
751,4023,828,4041,839.34,0
302,4091,353,4109,SGST,0
421,4083,458,4104,2.5,0
557,4076,617,4094,19.98,0
304,4135,356,4154,CGST,0
424,4127,461,4147,2.5,0
558,4120,620,4138,19.98,0
309,4222,360,4238,6203,0
494,4211,571,4228,130.14,0
640,4203,704,4221,21.5,0
760,4196,837,4213,451.65,0
310,4264,362,4282,CGST,0
430,4256,467,4275,2.5,0
565,4249,627,4266,10.75,0
313,4301,377,4328,SGST,0
433,4299,470,4317,2.5,0
568,4292,629,4309,10.75,0
318,4393,367,4409,8509,0
492,4378,583,4398,1694.75,0
636,4372,720,4389,305.06,0
758,4367,843,4383,1999.81,0
318,4436,370,4452,CGST,0
465,4426,476,4446,9,0
560,4421,634,4437,152.53,0
321,4475,372,4494,CESS,0
467,4469,486,4488,0,0
585,4461,638,4479,0,0
322,4518,374,4537,SGST,0
469,4511,480,4531,9,0
565,4505,639,4522,152.53,0
332,4647,403,4665,TOTAL:,9
502,4638,592,4654,6248.14,0
649,4630,725,4647,638.92,0
768,4622,857,4639,6887 .06,10
333,4731,464,4747,CEGO165598,0
506,4722,782,4729,Dt26/10/2019 13:56:18,6
362,4772,412,4790,4827,0
509,4765,582,4783,Txn21,0
680,4756,745,4774,R115,0
337,4817,774,4817,PaynentkerHok 4827115002126102019,0
341,4860,695,4864,TaxInvoice 482711519506913,4
508,4979,715,4994,RI Card Detai15,
347,5034,782,5032,Card No.:9444377760 R-ONE Ba1Pts,
843,5014,928,5022,:101.37,
642,5104,659,5122,K,
355,5162,855,5155,KAMOUNT INCLUSIVE OF APPLICABLE TANES,
376,5205,883,5193,XXxx,
353,5243,567,5252,No Cash Refunds.,
356,5284,820,5284,For any quer ies. Piease contact the,
361,5329,797,5329,Customer Service Desk or Emaii at,
364,5374,666,5378,Customerservicebrin.com,
380,5412,801,5412,Thank You for Shopping with US.x,
385,5454,551,5469,See You Soon.,
368,5498,696,5500,Store Managers Signature:,
370,5541,647,5551,Contact : 04443320283,
372,5583,676,5593,6STH : 33AABCR1718E12W,
1014,2177,958,2628,GIFT CHECKED OK,
954,2204,904,2599,NO EXCHANGE/,
903,2095,844,2705,REPLACEMENT OF GIFTS,
